dt,u0,u1,u2,u3,robot_current_state_x,y,z,qw,qx,qy,qz,Vx,Vy,Vz,x_next,y_next,z_next,qw_next,qx_next,qy_next,qz_next,Vx_next,Vy_next,Vz_next
0.048000000,0.00142082,-0.000376417,-0.00149282,9.81767,0.000420293,0.00207965,0.531113,0.999995,-0.000160111,7.60674e-05,0.0031135,-0.000868936,-0.00347687,0.00161597,0.000340217,0.00174538,0.53133,0.999995,-8.90178e-05,5.74559e-05,0.00303885,-0.000738601,-0.00323188,0.00272305,
0.040000000,0.00155568,-0.000260088,-0.00146346,9.81623,0.000383927,0.00192572,0.531201,0.999995,-0.000150855,5.09418e-05,0.00305227,-0.000720985,-0.00311794,0.00193135,0.000316374,0.0016262,0.531443,0.999996,-7.30351e-05,3.81639e-05,0.00297909,-0.000634181,-0.0028979,0.00289465,
0.012000000,0.00662649,-0.00147393,-0.00145863,9.82233,0.000378481,0.00190166,0.531217,0.999995,-0.000152989,5.23522e-05,0.00304221,4.68015e-310,0,6.95296e-310,0.00038123,0.00190584,0.531296,0.999996,0.000178554,-2.03469e-05,0.00296927,3.1508e-05,-2.5015e-05,0.00157308,
0.040000000,0.00642511,-0.00147107,-0.0014398,9.82201,0.000358086,0.00180985,0.531283,0.999995,-0.000153686,5.64471e-05,0.00300293,4.68015e-310,0,6.95296e-310,0.000361239,0.00181443,0.53136,0.999996,0.000167785,-1.6153e-05,0.00293093,3.96138e-05,-1.37288e-05,0.00154117,
0.040000000,0.00156286,-0.000199,-0.00141661,9.81429,0.000335834,0.00170473,0.531373,0.999996,-0.000116484,2.81537e-05,0.00295457,-0.000538732,-0.00257469,0.00227897,0.000284379,0.00145615,0.531639,0.999996,-3.83136e-05,1.84264e-05,0.00288374,-0.000493462,-0.00242264,0.00304828,
0.048000000,0.000627345,0.00021449,-0.00139047,9.81232,0.000312758,0.00159077,0.531497,0.999996,-1.63257e-05,-1.52139e-05,0.00290004,-0.000466178,-0.00231429,0.00270902,0.000265,0.00135992,0.531796,0.999996,1.50114e-05,-4.39958e-06,0.00283052,-0.000485427,-0.00231305,0.0032808,
0.040000000,-0.000510988,0.00036666,-0.00136758,9.81065,0.000291657,0.00148551,0.531639,0.999996,8.81154e-05,-2.96039e-05,0.0028523,-0.000431163,-0.00216079,0.00301397,0.000246256,0.00126162,0.531961,0.999996,6.25159e-05,-1.13378e-05,0.00278392,-0.000470913,-0.00230868,0.00341938,
0.052000000,-0.00134822,0.0012817,-0.00134964,9.81044,0.000271418,0.00138373,0.53178,0.999996,0.000150241,-0.000109087,0.00281488,-0.000425667,-0.0021141,0.00286638,0.000220274,0.00115977,0.532086,0.999996,8.26573e-05,-4.51816e-05,0.0027474,-0.000576374,-0.002343,0.00325078,
0.020000000,0.00199618,0.000648143,-0.00134731,9.81951,0.000267892,0.00136682,0.531802,0.999996,0.000157199,-0.000115745,0.00280997,4.68015e-310,0,6.95296e-310,0.000257649,0.00134809,0.531867,0.999996,0.000256925,-8.30474e-05,0.00274262,-0.000194076,-0.00040719,0.00129058,
0.028000000,-0.00177934,0.0017799,-0.00133597,9.81151,0.000248885,0.00128191,0.5319,0.999996,0.000166758,-0.0001405,0.00278639,-0.000486108,-0.0021255,0.00235145,0.000189429,0.00105588,0.53216,0.999996,7.75524e-05,-5.17416e-05,0.00271959,-0.000674064,-0.00236572,0.0028426,
0.052000000,-0.00161554,0.00187791,-0.00132367,9.81134,0.000222609,0.00117904,0.532007,0.999996,0.000127949,-0.000132028,0.00276066,-0.000566154,-0.00214374,0.00224364,0.000156131,0.000954739,0.532255,0.999996,4.69221e-05,-3.83469e-05,0.00269448,-0.000732846,-0.00231577,0.00271755,
0.048000000,-0.0018108,0.00157877,-0.00131457,9.81205,0.000192761,0.00107657,0.532103,0.999996,0.000126659,-8.78609e-05,0.00274185,-0.000638247,-0.0021288,0.00187635,0.000122915,0.000854212,0.532318,0.999996,3.59089e-05,-9.16266e-06,0.00267612,-0.000733018,-0.00228857,0.00242104,
0.040000000,-0.00146614,0.000927326,-0.00130205,9.81306,0.000161067,0.000974963,0.532178,0.999996,7.74897e-05,-1.9029e-05,0.00271563,-0.000659529,-0.00210682,0.00144618,9.47715e-05,0.000759079,0.532355,0.999996,4.05813e-06,2.71431e-05,0.00265053,-0.000651351,-0.00218682,0.00209234,
0.052000000,-0.0013898,0.000404968,-0.0012781,9.81425,0.000131057,0.000875837,0.532232,0.999996,5.8661e-05,2.67144e-05,0.00266568,-0.000606472,-0.00204807,0.000993967,7.36973e-05,0.000667557,0.532369,0.999997,-1.08846e-05,4.67813e-05,0.00260177,-0.000534217,-0.00209477,0.00175866,
0.020000000,0.00196484,-0.000648199,-0.00127392,9.81739,0.000126403,0.000859623,0.532239,0.999996,5.49296e-05,3.15389e-05,0.00265697,4.68015e-310,0,6.95296e-310,0.00012847,0.000851018,0.532293,0.999997,0.000153255,-6.06403e-07,0.00259327,3.09031e-05,-0.000204303,0.00107928,
0.028000000,-0.00120719,-2.93413e-05,-0.00125577,9.81545,0.00010488,0.000780078,0.532264,0.999997,3.32091e-05,5.90562e-05,0.0026191,-0.000522625,-0.00197375,0.000568083,5.83645e-05,0.000581433,0.532365,0.999997,-2.715e-05,5.74331e-05,0.00255632,-0.00040827,-0.0019794,0.00145328,
0.052000000,-0.000548171,-0.000333609,-0.00124002,9.81598,8.35597e-05,0.000688565,0.532284,0.999997,-3.16162e-05,7.48097e-05,0.00258624,-0.000414103,-0.00187945,0.000373531,4.89343e-05,0.000504636,0.532368,0.999997,-5.89862e-05,5.80565e-05,0.00252425,-0.000283909,-0.00179018,0.00131142,
0.048000000,0.00040469,-0.000138738,-0.00122978,9.81631,6.79038e-05,0.000603424,0.532296,0.999997,-0.000113483,4.33226e-05,0.0025649,-0.000301013,-0.00172996,0.000250571,4.1803e-05,0.000440916,0.53237,0.999997,-9.32339e-05,3.64306e-05,0.00250341,-0.00022324,-0.00152684,0.00122175,
0.040000000,0.0016973,-8.35307e-05,-0.00121526,9.81655,5.61928e-05,0.000527871,0.532306,0.999997,-0.00021401,2.94347e-05,0.00253461,-0.000227151,-0.0015118,0.00016321,3.61912e-05,0.000394929,0.532372,0.999997,-0.000129136,2.54602e-05,0.00247385,-0.000174108,-0.00117481,0.00115772,
0.052000000,0.00198693,0.00023557,-0.0011986,9.16621,4.72919e-05,0.000465612,0.532311,0.999997,-0.000276336,-5.34843e-06,0.00249988,-0.00017449,-0.00121949,0.000106273,2.96643e-05,0.000365957,0.529119,0.999997,-0.000177019,6.66181e-06,0.00243995,-0.000174313,-0.000803937,-0.0639331,
0.048000000,0.00268677,8.66369e-05,-0.00117984,9.20964,3.97944e-05,0.000418637,0.531991,0.999997,-0.00030139,6.48567e-06,0.00246074,-0.000152053,-0.000898135,-0.0129917,2.52712e-05,0.000352458,0.527707,0.999997,-0.000167063,1.11303e-05,0.00240175,-0.000136879,-0.000466669,-0.0726882,
0.040000000,0.00424272,-3.63903e-05,-0.00116365,9.17607,3.44645e-05,0.000390827,0.530342,0.999997,-0.000314638,-5.05602e-06,0.00242697,4.68015e-310,0,6.95296e-310,3.39061e-05,0.000413208,0.527189,0.999997,-0.000102498,-6.37899e-06,0.00236879,-1.14125e-05,0.00038274,-0.063053,
0.012000000,0.00424076,3.73085e-05,-0.00115707,9.18148,3.25535e-05,0.000382483,0.529223,0.999997,-0.000316125,-1.15566e-05,0.00241325,4.68015e-310,0,6.95296e-310,3.15106e-05,0.000405017,0.526098,0.999997,-0.000104091,-9.19782e-06,0.0023554,-1.99774e-05,0.000385774,-0.0625121,
0.040000000,0.00362967,0.000347117,-0.00114027,9.54511,2.8064e-05,0.000368387,0.525253,0.999997,-0.000302747,-2.19328e-05,0.00237821,-0.000110409,-0.00030547,-0.107707,1.54404e-05,0.000360961,0.513175,0.999997,-0.000121304,-4.16263e-06,0.0023212,-0.00013627,9.92312e-05,-0.133856,
0.048000000,0.00369208,0.000555087,-0.00112624,9.22819,2.38305e-05,0.000363235,0.519567,0.999997,-0.000267947,-5.79944e-05,0.00234895,4.68015e-310,0,6.95296e-310,1.93009e-05,0.000382275,0.516675,0.999997,-8.34057e-05,-2.98215e-05,0.00229264,-8.17921e-05,0.000324046,-0.0578408,
0.040000000,0.0029576,0.000183645,-0.00111528,9.26891,1.77444e-05,0.000367373,0.511149,0.999997,-0.000197931,-2.17176e-05,0.00232608,4.68015e-310,0,6.95296e-310,1.59936e-05,0.000381147,0.508461,0.999997,-5.00716e-05,-1.22025e-05,0.00227032,-3.19697e-05,0.000229799,-0.0537687,
0.040000000,0.00316202,-5.68252e-05,-0.00110674,9.99958,1.22752e-05,0.000377132,0.502812,0.999997,-0.000168133,2.11639e-05,0.00230828,-0.000133192,0.000267078,-0.215882,9.62997e-07,0.000415387,0.482188,0.999997,-1.00267e-05,1.86783e-05,0.00225294,-9.3759e-05,0.000445321,-0.196583,
0.012000000,0.00256801,-0.000306124,-0.00110474,9.31821,1.12887e-05,0.000379628,0.500959,0.999997,-0.000158582,2.54427e-05,0.0023041,4.68015e-310,0,6.95296e-310,1.31683e-05,0.00039042,0.498518,0.999997,-3.01479e-05,1.04237e-05,0.00224886,3.30195e-05,0.000175938,-0.0488393,
0.020000000,0.00301618,-0.000150363,-0.00110269,10.0676,1.03657e-05,0.000382288,0.499044,0.999997,-0.000147202,2.82095e-05,0.00229984,-0.000122051,0.000311042,-0.231452,7.37374e-07,0.000423156,0.477204,0.999997,3.62214e-06,2.103e-05,0.00224471,-7.2809e-05,0.000455705,-0.205352,
0.028000000,0.00208151,-0.000642219,-0.0010948,9.37722,6.68952e-06,0.000397586,0.48876,0.999997,-0.000109149,5.76546e-05,0.00228339,4.68015e-310,0,6.95296e-310,1.10836e-05,0.000404576,0.486613,0.999998,-5.0035e-06,2.57754e-05,0.00222865,7.79915e-05,0.00010722,-0.0429377,
0.040000000,0.00192014,-0.000763733,-0.00108615,10.2527,5.26694e-06,0.000415512,0.478357,0.999997,-2.15524e-05,6.90313e-05,0.00226534,-2.17987e-05,0.000457445,-0.258044,8.86937e-06,0.000460196,0.454783,0.999998,7.45368e-05,3.10611e-05,0.00221103,8.09435e-05,0.000403352,-0.213433,
0.052000000,0.000257328,-0.000519246,-0.001074,10.3521,7.10601e-06,0.000437307,0.465597,0.999997,0.00012652,3.61998e-05,0.00224001,5.46662e-05,0.000438174,-0.269828,1.54555e-05,0.000467588,0.441342,0.999998,0.000139443,1.02731e-05,0.0021863,0.000103385,0.000162953,-0.215277,
0.040000000,-0.00129486,-0.000177336,-0.00106204,10.3437,1.14658e-05,0.000453281,0.453299,0.999998,0.000244738,-6.49932e-07,0.00221505,9.79957e-05,0.000283216,-0.24859,2.09386e-05,0.000458518,0.431126,0.999998,0.000180015,-9.64713e-06,0.00216194,8.83069e-05,-0.000156157,-0.194881,
0.020000000,-0.00170094,-8.62847e-06,-0.00106024,9.55794,1.22979e-05,0.000454925,0.451402,0.999998,0.000252034,-1.68789e-06,0.0022113,4.68015e-310,0,6.95296e-310,1.21641e-05,0.000433545,0.450158,0.999998,0.000166988,-2.29401e-06,0.00215829,-2.93015e-06,-0.000400506,-0.0248656,
0.040000000,-0.00174225,-0.000157754,-0.00105152,10.2791,1.66143e-05,0.000457884,0.442668,0.999998,0.00024998,-4.85973e-06,0.00219313,0.000108963,2.94429e-05,-0.212321,2.67842e-05,0.000438115,0.423798,0.999998,0.000162886,-1.29253e-05,0.00214055,9.16023e-05,-0.000394987,-0.165067,
0.040000000,-0.00176089,0.000121532,-0.00104075,10.3251,2.21495e-05,0.000451002,0.432632,0.999998,0.00021759,-3.15514e-05,0.00217065,0.000116154,-0.000195651,-0.211522,3.0752e-05,0.000411994,0.414073,0.999998,0.000129534,-2.56546e-05,0.00211861,5.78574e-05,-0.000554187,-0.159668,
0.048000000,-0.0012621,0.000290376,-0.00103461,10.3045,2.71391e-05,0.000434755,0.423094,0.999998,0.000144084,-4.49225e-05,0.00215784,9.77395e-05,-0.000380913,-0.190639,3.28054e-05,0.000383976,0.406519,0.999998,8.09507e-05,-3.05325e-05,0.00210611,2.04821e-05,-0.000612966,-0.140849,
0.040000000,-0.000250779,0.000548525,-0.00103088,9.72701,3.0214e-05,0.000416261,0.416454,0.999998,0.000109521,-5.64455e-05,0.00215004,4.68015e-310,0,6.95296e-310,2.56339e-05,0.000406007,0.416056,0.999998,9.69262e-05,-2.90407e-05,0.0020985,-8.27256e-05,-0.000200988,-0.00795946,
0.012000000,-0.000952148,0.000446075,-0.00102989,10.2219,3.06677e-05,0.000412161,0.415281,0.999998,9.60792e-05,-5.47658e-05,0.002148,6.34069e-05,-0.000496274,-0.152985,3.21845e-05,0.000354326,0.402058,0.999998,4.84268e-05,-3.25594e-05,0.00209651,-2.55419e-05,-0.000644175,-0.111456,
0.040000000,-0.000189475,0.000401679,-0.00102243,10.1414,3.24021e-05,0.000386062,0.409228,0.999998,1.526e-05,-4.64944e-05,0.00213244,2.86574e-05,-0.00055073,-0.118664,3.12335e-05,0.000329755,0.399036,0.999998,5.74579e-06,-2.64299e-05,0.00208132,-4.52531e-05,-0.000572189,-0.0851826,
0.020000000,0.000798009,0.000401842,-0.00102107,9.76621,3.25573e-05,0.000381656,0.40835,0.999998,6.6226e-06,-4.36347e-05,0.0021296,4.68015e-310,0,6.95296e-310,2.89568e-05,0.000379704,0.408148,0.999998,4.64824e-05,-2.34573e-05,0.00207855,-6.54144e-05,-5.20014e-05,-0.00403947,
0.028000000,0.000901752,-0.000109492,-0.00101322,9.78125,3.28662e-05,0.000364423,0.405241,0.999998,-6.48978e-06,2.82726e-06,0.00211324,4.68015e-310,0,6.95296e-310,3.2969e-05,0.000363588,0.405114,0.999998,3.86092e-05,-2.55237e-06,0.00206258,3.3409e-07,-3.14161e-05,-0.00253528,
0.052000000,0.000141213,-0.000529696,-0.000995483,9.80064,3.42572e-05,0.000340137,0.401232,0.999998,5.75006e-05,4.08577e-05,0.00207624,4.68015e-310,0,6.95296e-310,3.7409e-05,0.000334276,0.401202,0.999998,6.46143e-05,1.43905e-05,0.00202646,5.43922e-05,-0.000119569,-0.000595838,
0.048000000,-0.000335964,-0.000379317,-0.00097501,9.82015,3.85005e-05,0.000315515,0.397199,0.999998,9.5674e-05,2.63855e-05,0.00203354,4.68015e-310,0,6.95296e-310,4.04877e-05,0.000306673,0.397267,0.999998,7.89132e-05,7.39022e-06,0.00198479,3.35128e-05,-0.00017138,0.00135505,
0.040000000,-0.0004121,-0.000203698,-0.000951995,9.84046,4.47847e-05,0.000288487,0.393001,0.999998,9.69124e-05,9.16402e-06,0.00198554,4.68015e-310,0,6.95296e-310,4.53686e-05,0.000279627,0.39317,0.999998,7.63272e-05,-1.05718e-06,0.00193794,8.31208e-06,-0.00017046,0.0033857,
0.040000000,-0.00104426,-0.000618469,-0.000935256,10.145,5.06739e-05,0.000263901,0.389417,0.999998,5.61906e-05,2.32836e-05,0.00195063,0.000150704,-0.000622206,-0.0898083,6.7065e-05,0.000197747,0.382128,0.999998,4.03685e-06,-7.73899e-06,0.00190386,0.000166592,-0.000683276,-0.0559703,
0.012000000,-0.000785866,-0.00062207,-0.000929281,10.1529,5.32676e-05,0.000253733,0.387973,0.999998,2.95796e-05,2.17289e-05,0.00193816,0.000159742,-0.000632564,-0.0901148,7.03959e-05,0.000188803,0.380693,0.999998,-9.65436e-06,-9.44933e-06,0.0018917,0.000172248,-0.00065277,-0.0554803,
0.048000000,0.000343648,-0.000362056,-0.000916982,9.8818,6.05122e-05,0.000228575,0.384454,0.999998,1.5948e-05,2.0136e-05,0.00191252,4.68015e-310,0,6.95296e-310,6.19108e-05,0.000226435,0.38483,0.999998,3.31641e-05,2.06679e-06,0.00186667,2.20319e-05,-4.84899e-05,0.00752049,
0.040000000,-0.000369414,-0.000677208,-0.000907569,10.1091,6.86823e-05,0.000204269,0.38161,0.999998,-1.32499e-05,1.62828e-05,0.00189288,0.000209239,-0.000601904,-0.0667843,9.01064e-05,0.000146039,0.376444,0.999998,-3.16572e-05,-1.76131e-05,0.0018475,0.00020781,-0.000556509,-0.036532,
0.040000000,-0.000373916,-0.000445767,-0.000895702,10.0708,7.95214e-05,0.00017714,0.379025,0.999998,-1.10043e-05,-9.5911e-06,0.00186813,0.000229311,-0.000550951,-0.0508881,0.000100734,0.000123776,0.375257,0.999998,-2.9658e-05,-3.19148e-05,0.00182334,0.000187435,-0.000510078,-0.0244687,
0.052000000,-0.00020274,-0.000515336,-0.00088688,10.0158,9.02564e-05,0.000152311,0.377271,0.999998,-2.51037e-05,-4.55924e-06,0.00184973,0.000221836,-0.000506735,-0.0310328,0.000111117,0.000104486,0.375214,0.999998,-3.51928e-05,-3.03458e-05,0.00180538,0.000186765,-0.000446407,-0.0101143,
0.020000000,0.000655078,-0.000127738,-0.000885853,9.91748,9.20148e-05,0.000148383,0.37708,0.999998,-2.86827e-05,-7.54833e-06,0.00184759,4.68015e-310,0,6.95296e-310,9.10538e-05,0.000150142,0.377634,0.999998,4.08331e-06,-1.3876e-05,0.0018033,-2.12923e-05,2.43576e-05,0.0110875,
0.028000000,0.000655078,-0.000127738,-0.000885853,9.91748,0.000100664,0.00012989,0.376537,0.999998,-7.79663e-05,-4.31675e-05,0.00183987,0.000212781,-0.000451524,-0.0102234,9.10538e-05,0.000150142,0.377634,0.999998,4.08331e-06,-1.3876e-05,0.0018033,-2.12923e-05,2.43576e-05,0.0110875,
0.040000000,0.002078,0.00015146,-0.000876946,9.9202,0.000108072,0.00011431,0.376517,0.999998,-0.000164121,-3.62564e-05,0.001829,4.68015e-310,0,6.95296e-310,0.000104709,0.00012715,0.377085,0.999998,-6.02333e-05,-2.85006e-05,0.00178516,-6.4643e-05,0.000222447,0.01136,
0.052000000,0.00317658,-6.9973e-05,-0.000866587,9.91811,0.000115321,0.000102798,0.376948,0.999998,-0.000265739,-1.79119e-05,0.00180739,4.68015e-310,0,6.95296e-310,0.0001134,0.000123899,0.377505,0.999998,-0.000106904,-2.1135e-05,0.00176407,-3.93883e-05,0.000369522,0.0111513,
0.048000000,0.00359428,0.000116642,-0.000854014,9.91382,0.000121939,0.000103107,0.377836,0.999998,-0.000303433,-3.61865e-05,0.00178118,4.68015e-310,0,6.95296e-310,0.000118512,0.000127244,0.378372,0.999998,-0.000123728,-3.00472e-05,0.00173848,-6.64092e-05,0.000423363,0.0107216,
0.040000000,0.00318875,0.0002391,-0.000839547,9.9076,0.000127617,0.000116921,0.379121,0.999998,-0.000264032,-4.83677e-05,0.001751,4.68015e-310,0,6.95296e-310,0.000123192,0.000137808,0.379626,0.999999,-0.000104614,-3.61446e-05,0.00170903,-8.43643e-05,0.000365094,0.0101002,
0.052000000,0.00265538,0.000328349,-0.000826284,9.89962,0.00013197,0.000142213,0.380771,0.999998,-0.000210714,-5.72771e-05,0.00172334,4.68015e-310,0,6.95296e-310,0.000126821,0.000158684,0.381236,0.999999,-7.79713e-05,-4.06396e-05,0.00168203,-9.74211e-05,0.000285622,0.0093018,
0.020000000,0.00350895,0.000204883,-0.000824359,9.77868,0.000132531,0.000147317,0.38108,0.999999,-0.000198065,-5.82361e-05,0.00171931,7.62028e-05,0.000607045,0.0373536,0.000134777,0.000221663,0.384675,0.999999,-2.2633e-05,-4.76985e-05,0.0016781,-2.77549e-05,0.000822683,0.0345614,
0.028000000,0.00350895,0.000204883,-0.000824359,9.77868,0.000134398,0.000175698,0.382756,0.999999,-0.000141867,-4.10979e-05,0.00170281,4.68015e-310,0,6.95296e-310,0.000134777,0.000221663,0.384675,0.999999,-2.2633e-05,-4.76985e-05,0.0016781,-2.77549e-05,0.000822683,0.0345614,
0.040000000,0.00290275,-7.15194e-05,-0.000809428,9.73563,0.0001352,0.00020736,0.384578,0.999999,-0.000101216,-2.47499e-05,0.00168818,1.63399e-05,0.000803701,0.045523,0.000134308,0.00029287,0.388775,0.999999,4.39277e-05,-2.8085e-05,0.00164771,-3.51922e-05,0.000859389,0.0384264,
0.052000000,0.00248285,-0.000237138,-0.000795847,9.72165,0.00013573,0.000247558,0.386787,0.999999,-4.90823e-05,-8.76736e-06,0.00165986,9.98457e-06,0.000840426,0.0465521,0.000135498,0.000332347,0.391018,0.999999,7.50801e-05,-2.04202e-05,0.00162007,-1.83498e-05,0.000815106,0.0380574,
0.048000000,0.00209119,-0.000938659,-0.000781085,9.72375,0.000136633,0.000287668,0.388908,0.999999,-6.65441e-06,5.27144e-05,0.00162907,2.59948e-05,0.000830073,0.0426893,0.000142847,0.000367937,0.392762,0.999999,9.79791e-05,5.95154e-06,0.00159001,8.31823e-05,0.000741363,0.0344042,
0.040000000,0.00209119,-0.000938659,-0.000781085,9.72375,0.00014023,0.000325986,0.390686,0.999999,2.91062e-05,0.000124563,0.00159872,9.84522e-05,0.000783942,0.0349908,0.000142847,0.000367937,0.392762,0.999999,9.79791e-05,5.95154e-06,0.00159001,8.31823e-05,0.000741363,0.0344042,
0.012000000,0.000390309,-0.00176083,-0.000763874,9.85041,0.000141332,0.000332091,0.390944,0.999999,3.29274e-05,0.000130212,0.00159318,4.68015e-310,0,6.95296e-310,0.000151274,0.000328218,0.391163,0.999999,5.25781e-05,4.22024e-05,0.00155498,0.000169967,-8.39584e-05,0.00438058,
0.040000000,0.00138277,-0.0021385,-0.000750685,9.75832,0.000149584,0.000361023,0.392079,0.999999,5.45348e-05,0.000128976,0.00156571,0.000229064,0.000708094,0.0270813,0.000181614,0.000424271,0.394546,0.999999,0.000123836,2.21615e-05,0.00152816,0.000376818,0.000534264,0.0222532,
0.048000000,0.00138277,-0.0021385,-0.000750685,9.75832,0.000162196,0.000386882,0.393114,0.999999,4.03845e-05,0.000115727,0.00154371,4.68015e-310,0,6.95296e-310,0.000181614,0.000424271,0.394546,0.999999,0.000123836,2.21615e-05,0.00152816,0.000376818,0.000534264,0.0222532,
0.040000000,0.000433347,-0.00164805,-0.000740152,9.83991,0.000182145,0.000414507,0.394318,0.999999,0.000146172,0.000100669,0.00151688,4.68015e-310,0,6.95296e-310,0.000170889,0.000382207,0.393281,0.999999,6.21748e-05,3.33591e-05,0.00150669,0.000146853,-0.000100693,0.00333108,
0.040000000,-0.000669852,-0.00152567,-0.00072729,9.83409,0.000206166,0.000435122,0.39539,0.999999,0.00020773,7.62212e-05,0.00148041,4.68015e-310,0,6.95296e-310,0.000189563,0.000401238,0.394455,0.999999,0.000112792,2.43407e-05,0.00148051,0.000123318,-0.000254483,0.0027487,
0.012000000,-0.000680844,-0.00212464,-0.000706518,9.75627,0.000210512,0.000437568,0.39557,0.999999,0.000203626,7.02233e-05,0.00147361,0.000531376,0.000342227,0.0224393,0.000267072,0.000453031,0.397563,0.999999,0.000169738,-3.60516e-05,0.00143826,0.000565245,-2.19878e-05,0.0174066,
0.048000000,-0.00104307,-0.000705772,-0.000692292,9.82355,0.000233239,0.000445586,0.396496,0.999999,0.000186643,1.57981e-05,0.00144388,4.68015e-310,0,6.95296e-310,0.000233657,0.000428957,0.396581,0.999999,0.00013454,-1.95594e-05,0.00140926,-3.24451e-06,-0.000315521,0.00169509,
0.052000000,-0.000765452,7.61984e-05,-0.000677321,9.8185,0.000260708,0.00044702,0.397539,0.999999,0.000161881,-6.08887e-05,0.00141265,4.68015e-310,0,6.95296e-310,0.000254874,0.00043237,0.397599,0.999999,0.000123605,-5.71274e-05,0.00137879,-0.000115483,-0.000280467,0.00119037,
0.040000000,-0.000797729,0.000526148,-0.000657918,9.81386,0.000284881,0.000441027,0.398498,0.999999,0.000163659,-0.000106748,0.00137219,4.68015e-310,0,6.95296e-310,0.000275284,0.000426258,0.398535,0.999999,0.00012374,-8.04905e-05,0.00133929,-0.000183371,-0.000282298,0.000726387,
0.048000000,-0.318272,0.29686,-0.000658386,10.3065,0.000306457,0.000425429,0.399609,0.999999,0.000156571,-0.000120717,0.00131138,0.000342438,-0.000324396,0.0197146,0.00078231,0.000972213,0.40099,0.999767,-0.0157691,0.0147133,0.00133968,0.0150312,0.0161027,0.0496683,
0.040000000,-0.31907,0.296637,-0.000629443,10.238,0.000308849,0.000422478,0.399766,0.999999,0.00015379,-0.000115959,0.00130204,4.68015e-310,0,6.95296e-310,0.000833074,0.00092267,0.40373,0.999766,-0.0158151,0.0146891,0.00128,0.0152356,0.0157248,0.0625376,
0.012000000,-0.314203,0.291559,-0.000616206,10.2119,0.000314216,0.000411736,0.400394,0.999999,-0.000309299,0.00035437,0.00128258,0.00021952,-0.000451454,0.0269326,0.000867146,0.00093422,0.405106,0.999759,-0.0160369,0.0149109,0.00125253,0.015786,0.0162594,0.0671319,
0.040000000,-0.261941,0.240668,-0.000628698,10.0925,0.000335846,0.000401559,0.402961,0.999975,-0.00496302,0.00486896,0.00130295,0.000782018,0.000127577,0.0627812,0.00130835,0.00135737,0.41065,0.999693,-0.0180741,0.0168834,0.00127536,0.0227025,0.0234027,0.090807,
